,Question,ResponseM,pid,language,negative,neutral,positive,sentiment,is_uncertain,vader_sentiment,vader_neg,vader_neu,vader_pos,vader_compound
342,2,equality basic human expectations    ,c48160c7-9bb9-eb11-a7ad-28187818aecc,en,0.0076142833568155766,0.985333263874054,0.00705241784453392,neutral,False,neutral,0.0,1.0,0.0,0.0
343,2,equality basic dignity   ,9a33ed2d-eebe-eb11-a7ad-28187818aecc,en,0.0034139419440180063,0.8863380551338196,0.11024799197912216,neutral,False,neutral,0.0,0.426,0.574,0.4019
344,2,diversity preservation commitment dignity essential dedication,ff5e9e78-eebe-eb11-a7ad-28187818aecc,en,0.004658182617276907,0.7674517035484314,0.22789011895656586,neutral,False,positive,0.0,0.43,0.57,0.6486
345,2,always human human rights are important    ,523f1e91-9bb9-eb11-a7ad-28187818aecc,en,0.0001342242758255452,0.023715393617749214,0.976150393486023,positive,False,neutral,0.0,0.735,0.265,0.2023
346,2,human dignity     ,b55f9c09-7fbd-eb11-a7ad-28187818aecc,en,0.0016657277010381222,0.7555322051048279,0.24280208349227905,neutral,False,neutral,0.0,0.27,0.73,0.4019
347,2,human rights     ,cb50cefe-fdc2-eb11-a7ad-28187818aecc,en,0.0035441641230136156,0.9764599204063416,0.019995884969830513,neutral,False,neutral,0.0,1.0,0.0,0.0
348,2,human     ,2ee10bc8-a1c3-eb11-a7ad-28187818aecc,en,0.05534406006336212,0.9357671141624451,0.008888788521289825,neutral,False,neutral,0.0,1.0,0.0,0.0
349,2,paix civils dignité    ,b60df721-7fbd-eb11-a7ad-28187818aecc,fr,0.12438246607780457,0.3695169985294342,0.5061005353927612,positive,True,positive,0.0,0.139,0.861,0.7351
350,2,freedom food education clean water universal dignity,4f6a5e4e-fec2-eb11-a7ad-28187818aecc,en,0.010412252508103848,0.5318938493728638,0.4576939046382904,neutral,True,positive,0.0,0.294,0.706,0.8625
351,2,provide basic needs to be treated fairly to be loved be treated with dignity be safe ,343b83fd-7ebd-eb11-a7ad-28187818aecc,en,0.002203450072556734,0.6580435633659363,0.3397529721260071,neutral,False,positive,0.0,0.578,0.422,0.8591
352,2,necessary fairness/fair treatment equality decency freedoms safety,f878e854-9bb9-eb11-a7ad-28187818aecc,en,0.013400708325207233,0.6490773558616638,0.3375219404697418,neutral,False,positive,0.0,0.5,0.5,0.6124
353,1,honest hard working equally success fair free,fe3e68c1-9bb9-eb11-a7ad-28187818aecc,en,0.0004002753703389317,0.048721615225076675,0.9508781433105469,positive,False,positive,0.087,0.125,0.788,0.9042
354,2,equal fair freedom   ,1f1adf16-fec2-eb11-a7ad-28187818aecc,en,0.0014166290638968349,0.781254768371582,0.21732857823371887,neutral,False,positive,0.0,0.133,0.867,0.7579
355,1,fairness equity freedom boldness perseverance kindness,bdfaf21b-7fbd-eb11-a7ad-28187818aecc,en,0.0017772173741832376,0.1302448958158493,0.8679778575897217,positive,False,positive,0.0,0.236,0.764,0.8658
356,1,free fair equitable welcoming  ,8ae699c1-7ebd-eb11-a7ad-28187818aecc,en,0.0008384330430999398,0.2642345130443573,0.7349271178245544,positive,False,positive,0.0,0.105,0.895,0.8176
357,1,tolerance fairness kindness strong work ethic liberty freedom,21cba234-6ec4-eb11-a7ad-28187818aecc,en,0.02036294713616371,0.6726242899894714,0.3070128262042999,neutral,False,positive,0.0,0.157,0.843,0.9442
358,2,freedom non judgemental fairness   ,ce48759d-9bb9-eb11-a7ad-28187818aecc,en,0.0019432250410318375,0.7461628317832947,0.2518939673900604,neutral,False,positive,0.0,0.417,0.583,0.6369
359,1,honesty freedom friendliness fairness easy going gullible,5b2b5edf-9bb9-eb11-a7ad-28187818aecc,en,0.12441631406545639,0.8280325531959534,0.04755110666155815,neutral,False,positive,0.14,0.112,0.747,0.8957
360,2,fairness freedom    ,21352034-7fbd-eb11-a7ad-28187818aecc,en,0.0005503015709109604,0.6040098071098328,0.39543992280960083,neutral,False,positive,0.0,0.192,0.808,0.6369
361,1,protect support trust value freedom safety,413e1e91-9bb9-eb11-a7ad-28187818aecc,en,0.00324534485116601,0.5255993008613586,0.4711553752422333,neutral,True,positive,0.0,0.0,1.0,0.9517
362,1,open honest free patriotic freedom safety,b2fe69af-9bb9-eb11-a7ad-28187818aecc,en,0.0033155574928969145,0.46391960978507996,0.5327648520469666,positive,True,positive,0.0,0.128,0.872,0.9274
363,1,ouverture d’esprit liberté diversité paix équité empathie,4c341736-9bb9-eb11-a7ad-28187818aecc,fr,0.010290977545082569,0.3403935730457306,0.6493154764175415,positive,False,positive,0.0,0.35,0.65,0.8519
364,2,openess equality freedom   ,51e1254c-eebe-eb11-a7ad-28187818aecc,en,0.002527235308662057,0.8200249671936035,0.17744779586791992,neutral,False,positive,0.0,0.323,0.677,0.6369
365,2,equal choice freedom to choose provide basic necessities   ,b6284ef8-fdc2-eb11-a7ad-28187818aecc,en,0.0007999935187399387,0.8837717175483704,0.1154283881187439,neutral,False,positive,0.0,0.625,0.375,0.6369
366,1,égalité liberté entraide communauté  ,89420d85-eebe-eb11-a7ad-28187818aecc,fr,0.12301457673311234,0.5751227140426636,0.30186280608177185,neutral,False,positive,0.0,0.488,0.512,0.6369
367,2,safe freedom equality   ,3d52ce4c-7fbd-eb11-a7ad-28187818aecc,en,0.0008343274821527302,0.6132338643074036,0.3859318196773529,neutral,False,positive,0.0,0.123,0.877,0.7964
368,2,freedom protection equality safety  ,45c1a91b-eebe-eb11-a7ad-28187818aecc,en,0.0013998226495459676,0.5286025404930115,0.4699976444244385,neutral,True,positive,0.0,0.222,0.778,0.7906
369,1,freedom peace joy equality acceptance home,823f9715-eebe-eb11-a7ad-28187818aecc,en,0.000344721891451627,0.0255552027374506,0.9741001129150391,positive,False,positive,0.0,0.121,0.879,0.9382
370,2,equality life safety freedom peace love,773f2e58-eebe-eb11-a7ad-28187818aecc,en,0.006028507370501757,0.1656932383775711,0.8282782435417175,positive,False,positive,0.0,0.12,0.88,0.9403
371,1,équité liberté démoracie   ,d0a0c884-6dc4-eb11-a7ad-28187818aecc,fr,0.3506620526313782,0.5045466423034668,0.14479133486747742,neutral,True,positive,0.0,0.128,0.872,0.7783
372,2,liberté équité vote   ,97d32b40-eebe-eb11-a7ad-28187818aecc,fr,0.4993465542793274,0.4367738366127014,0.0638796016573906,negative,True,positive,0.0,0.323,0.677,0.6369
373,2,equality freedom democracy   ,a0609e78-eebe-eb11-a7ad-28187818aecc,en,0.0013545519905164838,0.6831037998199463,0.3155415952205658,neutral,False,positive,0.0,0.323,0.677,0.6369
374,1,freedom easy expensive diverse safe ,0dc0f1f7-a1c3-eb11-a7ad-28187818aecc,en,0.0032798058819025755,0.5999669432640076,0.3967532813549042,neutral,False,positive,0.0,0.167,0.833,0.875
375,2,liberte choix de vivre travail religion  ,ae1b8f40-7fbd-eb11-a7ad-28187818aecc,fr,0.08446527272462845,0.7698110938072205,0.1457236260175705,neutral,False,positive,0.0,0.543,0.457,0.6369
376,1,freedom diverse energizing   ,ea55286c-eebe-eb11-a7ad-28187818aecc,en,0.0002849738812074065,0.5458266735076904,0.4538883566856384,neutral,True,positive,0.0,0.122,0.878,0.802
377,1,freedom community inclusive   ,7863fbd4-7ebd-eb11-a7ad-28187818aecc,en,0.00018837118113879114,0.5270000696182251,0.4728115200996399,neutral,True,positive,0.0,0.323,0.677,0.6369
378,1,open society freedom safety supportive hepfull diversity,d86191bc-eebe-eb11-a7ad-28187818aecc,en,0.0034360704012215137,0.18874554336071014,0.8078183531761169,positive,False,positive,0.0,0.303,0.697,0.8481
379,1,peace multicultural freedom welcoming collective caring,71b699ae-fdc2-eb11-a7ad-28187818aecc,en,0.002364535816013813,0.2855386435985565,0.7120968103408813,positive,False,positive,0.0,0.127,0.873,0.93
380,1,democracy multiculturalism freedom secularism neutral diversity,447f08d8-fcc2-eb11-a7ad-28187818aecc,en,0.0034699905663728714,0.6477660536766052,0.34876397252082825,neutral,False,positive,0.0,0.543,0.457,0.6369
381,2,liberté vie religion expression  ,98fd69af-9bb9-eb11-a7ad-28187818aecc,fr,0.09531867504119873,0.71196448802948,0.1927168220281601,neutral,False,positive,0.0,0.488,0.512,0.6369
382,2,freedom free speech freedom to practice any religion democracy  ,d63d9f46-7fbd-eb11-a7ad-28187818aecc,en,0.0016889545368030667,0.9176502823829651,0.08066074550151825,neutral,False,positive,0.0,0.339,0.661,0.9136
383,1,free casual polite   ,b250cefe-fdc2-eb11-a7ad-28187818aecc,en,0.002886742353439331,0.9630422592163086,0.03407107666134834,neutral,False,positive,0.0,0.164,0.836,0.6249
384,1,friendly generous reliable polite freedom ,94d7d615-7fbd-eb11-a7ad-28187818aecc,en,0.0005253191920928657,0.1751791387796402,0.8242955207824707,positive,False,positive,0.0,0.157,0.843,0.8934
385,1,caring polite freedom innovative  ,d1af05f2-9bb9-eb11-a7ad-28187818aecc,en,0.0020507487934082747,0.37093764543533325,0.6270115971565247,positive,False,positive,0.0,0.088,0.912,0.8834
386,1,unity patriotism freedom kindness hope generosity,f69070b5-9bb9-eb11-a7ad-28187818aecc,en,0.0008583673043176532,0.06176014989614487,0.9373814463615417,positive,False,positive,0.0,0.13,0.87,0.9246
387,2,freedom explore happy energy excited ,88cbe610-fec2-eb11-a7ad-28187818aecc,en,1.3892140486859716e-05,0.0020822975784540176,0.9979037642478943,positive,False,positive,0.0,0.075,0.925,0.9081
388,1,strong freedom    ,5a91243c-fec2-eb11-a7ad-28187818aecc,en,7.682869181735441e-05,0.028043819591403008,0.9718793034553528,positive,False,positive,0.0,0.0,1.0,0.8176
389,2,freedom hapiness    ,faa5d079-fec2-eb11-a7ad-28187818aecc,en,0.0001347984216408804,0.4194936454296112,0.5803715586662292,positive,True,positive,0.0,0.192,0.808,0.6369
390,2,freedom independence    ,68cbe610-fec2-eb11-a7ad-28187818aecc,en,0.0006471155793406069,0.8374110460281372,0.16194187104701996,neutral,False,positive,0.0,0.192,0.808,0.6369
391,2,freedom     ,0220228b-eebe-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
392,1,freedom     ,356cffe5-a1c3-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
393,1,liberty freedom    ,b7410d85-eebe-eb11-a7ad-28187818aecc,en,0.00047494788304902613,0.897077202796936,0.10244788229465485,neutral,False,positive,0.0,0.0,1.0,0.8225
394,2,freedom     ,5425277f-9bb9-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
395,2,life liberty    ,9f402e58-eebe-eb11-a7ad-28187818aecc,en,0.0003539962926879525,0.6253044009208679,0.37434157729148865,neutral,False,positive,0.0,0.227,0.773,0.5267
396,2,freedom     ,073f9f46-7fbd-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
397,2,freedom     ,41021621-fdc2-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
398,2,freedom liberty    ,fb3e68c1-9bb9-eb11-a7ad-28187818aecc,en,0.0003469023504294455,0.6623135209083557,0.3373396098613739,neutral,False,positive,0.0,0.0,1.0,0.8225
399,2,liberté,fb2d119e-eebe-eb11-a7ad-28187818aecc,fr,0.31916993856430054,0.3917228579521179,0.28910723328590393,neutral,True,positive,0.0,0.0,1.0,0.6369
400,2,liberté     ,089f5f5a-fec2-eb11-a7ad-28187818aecc,fr,0.31916993856430054,0.3917228579521179,0.28910723328590393,neutral,True,positive,0.0,0.0,1.0,0.6369
401,2,freedom     ,8ed7d615-7fbd-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
402,2,freedoms     ,6ee2254c-eebe-eb11-a7ad-28187818aecc,en,0.009171654470264912,0.9857392907142639,0.005089052487164736,neutral,False,neutral,0.0,0.0,1.0,0.296
403,2,freedom     ,6062fbd4-7ebd-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
404,1,freedom     ,f1d31e8b-9bb9-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
405,2,freedom     ,3e3d1e91-9bb9-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
406,2,freedom     ,58659b65-7fbd-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
407,2,liberté     ,39037ff7-7ebd-eb11-a7ad-28187818aecc,fr,0.31916993856430054,0.3917228579521179,0.28910723328590393,neutral,True,positive,0.0,0.0,1.0,0.6369
408,2,liberté opinion choix   ,172a13b5-7ebd-eb11-a7ad-28187818aecc,fr,0.12729352712631226,0.7300998568534851,0.14260664582252502,neutral,False,positive,0.0,0.323,0.677,0.6369
409,1,freedom for many quiet    ,3c2b5edf-9bb9-eb11-a7ad-28187818aecc,en,0.000438650487922132,0.4500662386417389,0.5494951605796814,positive,True,positive,0.0,0.417,0.583,0.6369
410,2,freedom free    ,bc2b5edf-9bb9-eb11-a7ad-28187818aecc,en,0.0005068423924967647,0.5336073637008667,0.46588581800460815,neutral,True,positive,0.0,0.0,1.0,0.8176
411,2,freedom     ,e072c47e-6dc4-eb11-a7ad-28187818aecc,en,0.0004012010176666081,0.4449843168258667,0.5546144843101501,positive,True,positive,0.0,0.0,1.0,0.6369
412,1,free safe secure accepting  ,ff91243c-fec2-eb11-a7ad-28187818aecc,en,0.00048752917791716754,0.38836830854415894,0.6111441850662231,positive,False,positive,0.0,0.0,1.0,0.8807
413,2,choices safety freedoms   ,4c41d00f-7fbd-eb11-a7ad-28187818aecc,en,0.0013364293845370412,0.9687255620956421,0.029938003048300743,neutral,False,positive,0.0,0.167,0.833,0.6124
414,1,pride freedom adventure polite kind peaceful,889070b5-9bb9-eb11-a7ad-28187818aecc,en,0.003415722167119384,0.39881017804145813,0.5977740287780762,positive,True,positive,0.0,0.061,0.939,0.9382
415,2,freedom liberty peace wisdom society community,99af8e97-eebe-eb11-a7ad-28187818aecc,en,0.0056235273368656635,0.40894919633865356,0.5854272842407227,positive,True,positive,0.0,0.121,0.879,0.9382
416,2,freedom peace    ,f8ae8e97-eebe-eb11-a7ad-28187818aecc,en,0.000297214777674526,0.15025411546230316,0.8494486808776855,positive,False,positive,0.0,0.0,1.0,0.8271
417,1,freedom peaceful    ,fd1f228b-eebe-eb11-a7ad-28187818aecc,en,0.00038988018059171736,0.16007544100284576,0.8395346999168396,positive,False,positive,0.0,0.0,1.0,0.8126
418,1,freedom peace grace liberty god-fearing confidence,ef0f6991-eebe-eb11-a7ad-28187818aecc,en,0.00035302736796438694,0.08035951852798462,0.9192875027656555,positive,False,positive,0.0,0.055,0.945,0.9531
419,1,paix fraternite liberte paix paix liberte,7a3c22c1-fdc2-eb11-a7ad-28187818aecc,fr,0.23539698123931885,0.3743356168270111,0.39026740193367004,positive,True,positive,0.0,0.061,0.939,0.9468
420,1,liberté l'honneur paix   ,90d6d615-7fbd-eb11-a7ad-28187818aecc,fr,0.019241126254200935,0.11301152408123016,0.86774742603302,positive,False,positive,0.0,0.084,0.916,0.8979
421,1,non québecoises non américonnes libres   ,396191bc-eebe-eb11-a7ad-28187818aecc,en,0.020688407123088837,0.9779060482978821,0.0014055402716621757,neutral,False,neutral,0.0,1.0,0.0,0.0
422,2,your choices free to choose    ,d83b83fd-7ebd-eb11-a7ad-28187818aecc,en,0.0008969889604486525,0.9811654686927795,0.01793758198618889,neutral,False,positive,0.0,0.548,0.452,0.5106
423,1,democracy diversity equity safety fairness economic security,a5402e58-eebe-eb11-a7ad-28187818aecc,en,0.0206375103443861,0.6545640230178833,0.32479846477508545,neutral,False,positive,0.0,0.49,0.51,0.6369
424,2,fair treatment equality protection   ,2120228b-eebe-eb11-a7ad-28187818aecc,en,0.002550687873736024,0.8037230372428894,0.1937263458967209,neutral,False,neutral,0.0,0.566,0.434,0.3182
425,2,fairness equality kindness expected hopeful ,d47c66d3-9bb9-eb11-a7ad-28187818aecc,en,0.0007108946447260678,0.055801741778850555,0.9434873461723328,positive,False,positive,0.0,0.323,0.677,0.743
426,2,equality fairness kindness compassion decency morality,0698f315-a2c3-eb11-a7ad-28187818aecc,en,0.02764051966369152,0.3545685112476349,0.617790937423706,positive,False,positive,0.0,0.4,0.6,0.7184
427,2,fair impartial open essential best equality,26840d59-7fbd-eb11-a7ad-28187818aecc,en,0.01103542372584343,0.5538519620895386,0.4351125657558441,neutral,True,positive,0.0,0.381,0.619,0.7579
428,2,fairness equality non-judgmental open-minded  ,92bd36a4-eebe-eb11-a7ad-28187818aecc,en,0.0014324106741696596,0.6912057399749756,0.3073618412017822,neutral,False,neutral,0.0,1.0,0.0,0.0
429,2,equlaity fairness compassion   ,da48759d-9bb9-eb11-a7ad-28187818aecc,en,0.006573984865099192,0.6619992852210999,0.3314266800880432,neutral,False,neutral,0.0,0.4,0.6,0.4588
430,2,fair equality needed   ,da430d85-eebe-eb11-a7ad-28187818aecc,en,0.0075329071842134,0.9091574549674988,0.08330962806940079,neutral,False,neutral,0.0,0.465,0.535,0.3182
431,2,equality fairness advocates noise unreasonable unrealistic expectations,eed56853-a2c3-eb11-a7ad-28187818aecc,en,0.9419889450073242,0.0578041598200798,0.00020692404359579086,negative,False,neutral,0.0,1.0,0.0,0.0
432,2,fairness equality not bias   ,89e35760-fec2-eb11-a7ad-28187818aecc,en,0.0013316773111000657,0.7708025574684143,0.2278657853603363,neutral,False,neutral,0.0,0.698,0.302,0.0762
433,2,equality fair    ,de48759d-9bb9-eb11-a7ad-28187818aecc,en,0.0037204644177109003,0.7425273656845093,0.253752201795578,neutral,False,neutral,0.0,0.303,0.697,0.3182
434,2,equality fairness protection safety decency lacking,b84146b0-eebe-eb11-a7ad-28187818aecc,en,0.7333850264549255,0.2583850920200348,0.008229846134781837,negative,False,neutral,0.0,0.641,0.359,0.4215
435,2,fair equal together safe  ,e9626fa8-fdc2-eb11-a7ad-28187818aecc,en,0.001717154635116458,0.6453520059585571,0.35293081402778625,neutral,False,positive,0.0,0.278,0.722,0.6369
436,2,equal fair safe,9098f315-a2c3-eb11-a7ad-28187818aecc,en,0.015496913343667984,0.7643774747848511,0.22012555599212646,neutral,False,positive,0.0,0.161,0.839,0.6369
437,1,honest fair hard working tolerant thrifty independent,b8303184-a2c3-eb11-a7ad-28187818aecc,en,0.002111149253323674,0.29298222064971924,0.7049066424369812,positive,False,positive,0.116,0.248,0.636,0.743
438,1,honesty fairness charitable overly pleasant multicultural welcoming,f9fbfafd-9bb9-eb11-a7ad-28187818aecc,en,0.003664499381557107,0.146200492978096,0.8501350283622742,positive,False,positive,0.0,0.199,0.801,0.9022
